image,image_id,gt_index,class,box_original,area,coco_size,area_quartile,aspect_ratio,aspect_bucket,best_raw_iou,best_raw_correct_score,best_raw_predicted_class,best_raw_level,raw_good50,raw_good75,prefilter_good50,prefilter_good75,max_score_good50,max_score_good75,top_score_iou,top_score,top_score_level,final_best_correct_iou,final_best_correct_score,final_best_level,hit50,hit75,hit50_operating,confidence_survival50,nms_survival50,death_reason
09002200121902181600251632K_1295323800_481996400,6893,2,TC,"[0.9994263052940369, 931.0003051757812, 145.99989318847656, 974.0001220703125]",6234.993789586239,medium,Q3,3.372118383157632,"[2,4)",0.892259418964386,0.0009026423213072121,TC,P3,1,1,1,1,0.853784441947937,0.853784441947937,0.7814366817474365,0.853784441947937,P4,0.7814366817474365,0.853784441947937,P4,1,1,1,1,1,final_tp
09002200121902181600251632K_1295323800_481996400,6893,3,TC,"[0.9998840689659119, 612.0003662109375, 1023.9994506835938, 735.0000610351562]",125828.63525403664,large,Q4,8.317090332751595,"[8,16)",0.9582497477531433,0.4581339657306671,TC,P5,1,1,1,1,0.8110416531562805,0.8110416531562805,0.9304090738296509,0.8110416531562805,P5,0.9304090738296509,0.8110416531562805,P5,1,1,1,1,1,final_tp
09002200121902181600251632K_1295323800_481996400,6893,4,LC,"[841.9999389648438, 784.0, 875.9998168945312, 819.9998168945312]",1223.9893799051642,medium,Q1,1.0588219454487358,"[1,2)",0.5757824182510376,0.06726910918951035,LC,P3,1,0,1,0,0.06726910918951035,0.0,0.390427827835083,0.13314718008041382,P3,0.5757824182510376,0.06726910918951035,P3,1,0,0,0,1,final_tp
09002200121902181610547782K_1295303900_481895200,6894,0,AC,"[378.0003356933594, 577.00048828125, 766.0001220703125, 712.0004272460938]",52379.947479261085,large,Q4,2.8740737910851557,"[2,4)",0.9190170764923096,0.00017688657680992037,AC,P4,1,1,1,1,0.6300814151763916,0.5485546588897705,0.7316067814826965,0.6300814151763916,P5,0.7316067814826965,0.6300814151763916,P5,1,0,1,1,1,final_tp
09002200121902181610547782K_1295303900_481895200,6894,1,P,"[917.9996337890625, 612.0003662109375, 952.9999389648438, 621.0001831054688]",314.99633783474565,small,Q1,3.889001919255627,"[2,4)",0.8788872957229614,0.04990154504776001,MC,P3,1,1,1,1,0.12178700417280197,0.12178700417280197,0.8283198475837708,0.12178700417280197,P3,0.8283198475837708,0.12178700417280197,P3,1,1,0,0,1,final_tp
09002200121902181610547782K_1295303900_481895200,6894,2,LC,"[794.0004272460938, 710.0006713867188, 869.0001831054688, 757.000244140625]",3524.956482037902,medium,Q2,1.5957539923198896,"[1,2)",0.9440858960151672,0.010074680671095848,LC,P3,1,1,1,1,0.08640286326408386,0.08640286326408386,0.9010990262031555,0.08640286326408386,P4,0.9010990262031555,0.08640286326408386,P4,1,1,0,0,1,final_tp
09002200121902181616389802K_1295296500_481900700,6895,0,AC,"[0.9999451041221619, 592.9999389648438, 578.9998168945312, 982.9996337890625]",225419.77600101382,large,Q4,1.4820521287592403,"[1,2)",0.9460921287536621,8.843438263284042e-05,TP,P5,1,1,1,1,0.9611350297927856,0.9611350297927856,0.9160047173500061,0.9611350297927856,P5,0.9160047173500061,0.9611350297927856,P5,1,1,1,1,1,final_tp
09002200121902181617425922K_1295280000_481901500,6896,0,AC,"[0.9999634027481079, 579.999755859375, 468.000244140625, 985.9994506835938]",189601.9689940568,large,Q4,1.1502478465172126,"[1,2)",0.953236997127533,0.0002808962599374354,LC,P5,1,1,1,1,0.9720764756202698,0.9720764756202698,0.8685166835784912,0.9720764756202698,P5,0.8685166835784912,0.9720764756202698,P5,1,1,1,1,1,final_tp
09002200121902181617425922K_1295280000_481901500,6896,1,P,"[900.99951171875, 689.9998779296875, 966.0001220703125, 714.0004272460938]",1560.0503543391824,medium,Q2,2.708296776654587,"[2,4)",0.5442811846733093,3.9873761124908924e-05,MC,P3,1,0,0,0,0.00016272212087642401,0.0,0.3819314241409302,0.014087634161114693,P3,0.3819314241409302,0.014087634161114693,P3,0,0,0,0,0,classification_mismatch
09002200121902181620339712K_1295377600_481906100,6897,0,TC,"[1.000457763671875, 877.9996337890625, 193.00047302246094, 946.9998168945312]",13248.03620910924,large,Q3,2.782601532597552,"[2,4)",0.9484381675720215,0.009553197771310806,TC,P4,1,1,1,1,0.8976309299468994,0.8976309299468994,0.9377934336662292,0.8976309299468994,P4,0.9377934336662292,0.8976309299468994,P4,1,1,1,1,1,final_tp
09002200121902181620339712K_1295377600_481906100,6897,1,TC,"[684.000244140625, 812.0001831054688, 918.00048828125, 879.0006103515625]",15678.11633311212,large,Q3,3.4925186862038653,"[2,4)",0.9030536413192749,0.004143848083913326,TC,P5,1,1,1,1,0.8560010194778442,0.8560010194778442,0.8259343504905701,0.8560010194778442,P4,0.8259343504905701,0.8560010194778442,P4,1,1,1,1,1,final_tp
09002200121902181629173312K_1295377800_481858300,6898,0,TC,"[196.00022888183594, 619.9998168945312, 610.9998168945312, 657.9994506835938]",15769.831787265837,large,Q3,10.92114663676986,"[8,16)",0.8773290514945984,0.00045876044896431267,TC,P4,1,1,1,1,0.7493369579315186,0.014985334128141403,0.5636798739433289,0.7493369579315186,P4,0.7217181324958801,0.04837868735194206,P4,1,0,1,1,1,final_tp
09002200121902200946142212K_1295239400_481170000,6899,0,TC,"[48.99995803833008, 765.0001831054688, 488.0, 795.0003051757812]",13170.054504398257,large,Q3,14.633274807638315,"[8,16)",0.8962000608444214,0.006604352500289679,TC,P4,1,1,1,1,0.6297596096992493,0.6297596096992493,0.7815272212028503,0.6297596096992493,P5,0.7815272212028503,0.6297596096992493,P5,1,1,1,1,1,final_tp
09002200121902200946142212K_1295239400_481170000,6899,1,MC,"[808.00048828125, 900.9996948242188, 986.0003051757812, 991.9994506835938]",16197.939880415797,large,Q3,1.9560471917045623,"[1,2)",0.952221155166626,0.00014143293083179742,LC,P4,1,1,1,1,0.9493816494941711,0.9493816494941711,0.9125523567199707,0.9493816494941711,P3,0.9125523567199707,0.9493816494941711,P3,1,1,1,1,1,final_tp
09002200121902201007342732K_1295259300_481517100,6900,0,LC,"[295.0005798339844, 584.9999389648438, 411.0003356933594, 691.9996948242188]",12411.94555670023,large,Q3,1.0841123414508376,"[1,2)",0.9416009783744812,0.009738058783113956,LC,P4,1,1,1,1,0.6136155724525452,0.6136155724525452,0.9294365048408508,0.6136155724525452,P4,0.9294365048408508,0.6136155724525452,P4,1,1,1,1,1,final_tp
09002200121902201007342732K_1295259300_481517100,6900,1,AC,"[0.9998840689659119, 638.0001831054688, 1023.9994506835938, 997.0003051757812]",367256.9714965299,large,Q4,2.8495800136623495,"[2,4)",0.9346144795417786,0.004504093434661627,TC,P5,1,1,1,1,0.07476180046796799,0.024025650694966316,0.7371055483818054,0.07476180046796799,P5,0.7371055483818054,0.07476180046796799,P5,1,0,0,0,1,final_tp
09002200121902201007342732K_1295259300_481517100,6900,2,MC,"[228.00027465820312, 616.0, 276.0002746582031, 628.000244140625]",576.01171875,small,Q1,3.9999186214473177,"[2,4)",0.8213835954666138,0.7427815794944763,MC,P3,1,1,1,1,0.7427815794944763,0.7427815794944763,0.8213835954666138,0.7427815794944763,P3,0.8213835954666138,0.7427815794944763,P3,1,1,1,1,1,final_tp
09002200121902201007342732K_1295259300_481517100,6900,3,MC,"[266.0003967285156, 596.9996948242188, 309.0002136230469, 605.9995727539062]",386.9931030496955,small,Q1,4.777822236087187,"[4,8)",0.6642267107963562,0.057521525770425797,MC,P3,1,0,1,0,0.18161992728710175,0.0,0.648013174533844,0.18161992728710175,P3,0.648013174533844,0.18161992728710175,P3,1,0,0,0,1,final_tp
09002200121902201042109397F_1294254200_482289900,6901,0,MC,"[507.00030517578125, 676.9996948242188, 566.0, 692.9996948242188]",943.9951171875,small,Q1,3.687480926513672,"[2,4)",0.858227550983429,0.5979688167572021,MC,P3,1,1,1,1,0.7881221771240234,0.7881221771240234,0.8275098204612732,0.7881221771240234,P3,0.8275098204612732,0.7881221771240234,P3,1,1,1,1,1,final_tp
09002200121902201042109397F_1294254200_482289900,6901,1,TC,"[217.99990844726562, 710.000244140625, 955.0004272460938, 768.9999389648438]",43482.80389389396,large,Q4,12.491598312110575,"[8,16)",0.9490436911582947,0.9206727743148804,TC,P5,1,1,1,1,0.9486310482025146,0.9486310482025146,0.9266292452812195,0.9486310482025146,P5,0.9266292452812195,0.9486310482025146,P5,1,1,1,1,1,final_tp
09002200121902201100029017F_1294327200_482247200,6902,0,LC,"[242.9998016357422, 735.0006103515625, 312.0, 892.0001831054688]",10833.001663123257,large,Q3,2.2753495855923833,"[2,4)",0.9276825189590454,0.3859725296497345,LC,P4,1,1,1,1,0.7788829207420349,0.7788829207420349,0.9034890532493591,0.7788829207420349,P4,0.9034890532493591,0.7788829207420349,P4,1,1,1,1,1,final_tp
09002200121902201101168882Q_1295269800_482077900,6239,0,LC,"[473.0004577636719, 572.0003051757812, 528.0006103515625, 818.0]",13530.020751906559,large,Q3,4.472709315326163,"[4,8)",0.9358537197113037,0.001647616969421506,LC,P4,1,1,1,1,0.8241463303565979,0.8241463303565979,0.8786742091178894,0.8241463303565979,P4,0.8786742091178894,0.8241463303565979,P4,1,1,1,1,1,final_tp
09002200121902201101339642Q_1295256800_482077200,6240,0,TC,"[0.9999359250068665, 703.9999389648438, 38.999549865722656, 725.9996337890625]",835.9799271805678,small,Q1,1.7272791745158043,"[1,2)",0.7178134918212891,0.01773776113986969,TC,P3,1,0,1,0,0.09562110900878906,0.0,0.5120145082473755,0.09562110900878906,P3,0.7178134918212891,0.01773776113986969,P3,1,0,0,0,1,final_tp
09002200121902201101339642Q_1295256800_482077200,6240,1,MC,"[999.99951171875, 685.0001831054688, 1024.0, 704.0005493164062]",456.01806658506393,small,Q1,1.2631592472904125,"[1,2)",0.8617736101150513,0.22052684426307678,MC,P3,1,1,1,1,0.9023902416229248,0.9023902416229248,0.8061521053314209,0.9023902416229248,P3,0.8061521053314209,0.9023902416229248,P3,1,1,1,1,1,final_tp
09002200121902201101339642Q_1295256800_482077200,6240,2,LC,"[693.9996337890625, 686.9995727539062, 746.9998779296875, 824.9998168945312]",7314.04663091898,medium,Q3,2.603766197273929,"[2,4)",0.9115194082260132,0.005963962525129318,LC,P3,1,1,1,1,0.9360722899436951,0.9360722899436951,0.8762505054473877,0.9360722899436951,P4,0.8762505054473877,0.9360722899436951,P4,1,1,1,1,1,final_tp
09002200121902201101339642Q_1295256800_482077200,6240,3,LC,"[580.9996337890625, 584.0, 600.0, 628.000244140625]",836.020752042532,small,Q1,2.3157576886753057,"[2,4)",0.7887500524520874,0.009286104701459408,LC,P3,1,1,1,1,0.08858728408813477,0.009286104701459408,0.5557482838630676,0.08858728408813477,P3,0.7338168025016785,0.011196856386959553,P3,1,0,0,0,1,final_tp
09002200121902201101339642Q_1295256800_482077200,6240,4,LC,"[596.000244140625, 546.9998779296875, 616.0, 576.9999389648438]",599.9938964694738,small,Q1,1.500021362565461,"[1,2)",0.4415734112262726,4.7371820983244106e-05,LP,P3,0,0,0,0,0.0,0.0,0.22893689572811127,0.004453090950846672,P3,0.22893689572811127,0.004453090950846672,P3,0,0,0,0,0,raw_geometry_failure
09002200121902201101339642Q_1295256800_482077200,6240,5,LC,"[516.000244140625, 584.9999389648438, 528.0005493164062, 627.0003051757812]",504.0172120258212,small,Q1,3.4999415094627517,"[2,4)",0.47122955322265625,0.00044044919195584953,LC,P3,0,0,0,0,0.0,0.0,0.45786333084106445,0.000829716504085809,P4,0.0,0.9360722899436951,P4,0,0,0,0,0,raw_geometry_failure
09002200121902201103385438K_1294682400_480922000,6903,0,TC,"[200.0, 775.9995727539062, 568.0000610351562, 832.0]",20608.160644557327,large,Q4,6.57137952569506,"[4,8)",0.9039103984832764,0.0003048064827453345,TC,P4,1,1,1,1,0.6967969536781311,0.6967969536781311,0.7746793627738953,0.6967969536781311,P4,0.7896749377250671,0.005228471476584673,P5,1,1,1,1,1,final_tp
09002200121902201103385438K_1294682400_480922000,6903,1,MC,"[561.0004272460938, 794.0004272460938, 657.0004272460938, 833.00048828125]",3744.005859375,medium,Q2,2.4615346092269363,"[2,4)",0.9365204572677612,0.698128342628479,MC,P3,1,1,1,1,0.9044262766838074,0.9044262766838074,0.8924459218978882,0.9044262766838074,P3,0.8924459218978882,0.9044262766838074,P3,1,1,1,1,1,final_tp
09002200121902201121502577F_1294330000_482187800,6904,0,P,"[594.9998168945312, 810.0004272460938, 664.0, 846.0]",2483.977111738175,medium,Q2,1.9166945001585238,"[1,2)",0.8457177877426147,0.0017978461692109704,P,P3,1,1,1,1,0.9320962429046631,0.0017978461692109704,0.6668160557746887,0.9320962429046631,P3,0.8457177877426147,0.0017978461692109704,P3,1,1,1,1,1,final_tp
09002200121902201121502577F_1294330000_482187800,6904,1,P,"[817.9993286132812, 839.00048828125, 914.9999389648438, 916.0001831054688]",7469.017394833267,medium,Q3,1.2597531791912095,"[1,2)",0.8445379734039307,0.00023887830320745707,P,P3,1,1,1,0,0.2171202152967453,0.0008905465947464108,0.510503351688385,0.2171202152967453,P3,0.510503351688385,0.2171202152967453,P3,1,0,0,0,1,final_tp
09002200121902201121502577F_1294330000_482187800,6904,2,TC,"[666.999755859375, 809.0, 876.0003051757812, 844.0003051757812]",7315.083007980138,medium,Q3,5.971392199775043,"[4,8)",0.9470064043998718,0.28757092356681824,TC,P4,1,1,1,1,0.3258613049983978,0.3258613049983978,0.9124504923820496,0.3258613049983978,P4,0.9124504923820496,0.3258613049983978,P4,1,1,1,1,1,final_tp
09002200121902201121502577F_1294330000_482187800,6904,3,AC,"[0.9999451041221619, 664.9999389648438, 379.999755859375, 970.00048828125]",115595.15234364942,large,Q4,1.2426201124685794,"[1,2)",0.92367023229599,0.0007967849960550666,AC,P5,1,1,1,1,0.9223489761352539,0.9223489761352539,0.8928714990615845,0.9223489761352539,P5,0.8928714990615845,0.9223489761352539,P5,1,1,1,1,1,final_tp
09002200121902201121502577F_1294330000_482187800,6904,4,P,"[570.9998168945312, 685.0001831054688, 620.9996948242188, 704.0005493164062]",950.015991166234,small,Q1,2.631521801980071,"[2,4)",0.8189178109169006,0.01798400469124317,P,P3,1,1,1,1,0.46717700362205505,0.46717700362205505,0.800948441028595,0.46717700362205505,P3,0.800948441028595,0.46717700362205505,P3,1,1,1,1,1,final_tp
09002200121902201121502577F_1294330000_482187800,6904,5,P,"[611.0004272460938, 769.9999389648438, 682.0003662109375, 816.0]",3266.001525875181,medium,Q2,1.5434748860568024,"[1,2)",0.9577246308326721,0.11567027121782303,P,P3,1,1,1,1,0.9410672783851624,0.9410672783851624,0.8908054828643799,0.9410672783851624,P3,0.8908054828643799,0.9410672783851624,P3,1,1,1,1,1,final_tp
09002200121902201151041687F_1294233400_482015100,6905,0,TC,"[142.0001678466797, 665.0, 703.0006103515625, 693.000244140625]",15708.148925885558,large,Q3,20.03555484832896,"[16,inf)",0.7500470280647278,0.012590804137289524,TC,P5,1,1,1,1,0.03050837107002735,0.012590804137289524,0.3123684525489807,0.11267511546611786,P4,0.6810122132301331,0.017515119165182114,P5,1,0,0,0,1,final_tp
09002200121902201151041687F_1294233400_482015100,6905,1,LC,"[409.9998474121094, 560.0, 454.0000915527344, 876.9996337890625]",13948.061279207468,large,Q3,7.204497156332362,"[4,8)",0.8649365305900574,0.318043977022171,LC,P4,1,1,1,1,0.860609769821167,0.860609769821167,0.7576928734779358,0.860609769821167,P4,0.7576928734779358,0.860609769821167,P4,1,1,1,1,1,final_tp
09002200121902201202442722Q_1295244100_481848100,6906,0,TC,"[208.99942016601562, 764.0001831054688, 385.9998474121094, 820.0007934570312]",9912.131958268583,large,Q3,3.1606874663492874,"[2,4)",0.6301034092903137,8.809022256173193e-05,TC,P3,1,0,1,0,0.0024101233575493097,0.0,0.3030300736427307,0.06509272009134293,P4,0.4750899374485016,0.004998286720365286,P4,0,0,0,0,0,nms_or_maxdet_loss
09002200121902201202442722Q_1295244100_481848100,6906,1,LC,"[383.0005798339844, 576.9999389648438, 497.0004577636719, 891.9998168945312]",35909.94763185084,large,Q4,2.7631597827146113,"[2,4)",0.9591960310935974,0.35309353470802307,LC,P5,1,1,1,1,0.8874680399894714,0.8874680399894714,0.8111375570297241,0.8874680399894714,P4,0.8111375570297241,0.8874680399894714,P4,1,1,1,1,1,final_tp
09002200121902201202442722Q_1295244100_481848100,6906,2,LC,"[554.999755859375, 622.0006713867188, 590.0000610351562, 685.0001831054688]",2205.002136081457,medium,Q2,1.7999703546111658,"[1,2)",0.7819817066192627,0.01754828542470932,LC,P3,1,1,1,1,0.032433610409498215,0.032433610409498215,0.7703018188476562,0.032433610409498215,P3,0.7703018188476562,0.032433610409498215,P3,1,1,0,0,1,final_tp
09002200121902201202442722Q_1295244100_481848100,6906,3,P,"[47.99949264526367, 872.00048828125, 141.9996337890625, 926.0001220703125]",5075.972991893068,medium,Q2,1.7407550891232353,"[1,2)",0.879096269607544,2.7340647648088634e-05,LC,P3,1,1,1,0,0.03104216791689396,0.00033306374098174274,0.517486035823822,0.03104216791689396,P3,0.517486035823822,0.03104216791689396,P3,1,0,0,0,1,final_tp
09002200121902201202442722Q_1295244100_481848100,6906,4,AC,"[523.9996948242188, 725.0001831054688, 703.9994506835938, 895.0006103515625]",30600.035400286317,large,Q4,1.0588194322524034,"[1,2)",0.9130999445915222,0.0009694668697193265,AC,P4,1,1,1,1,0.31502577662467957,0.032955143600702286,0.35562023520469666,0.509212851524353,P5,0.7140408158302307,0.31502577662467957,P4,1,0,1,1,1,final_tp
09002200121902201202442722Q_1295244100_481848100,6906,5,TC,"[229.0001678466797, 715.0003051757812, 734.0001220703125, 749.0001831054688]",17169.936279304326,large,Q3,14.8529927080678,"[8,16)",0.43467265367507935,0.00728258304297924,TC,P3,0,0,0,0,0.0,0.0,0.4079449772834778,0.2630414366722107,P4,0.4079449772834778,0.2630414366722107,P4,0,0,0,0,0,raw_geometry_failure
09002200121902201345383602K_1295242900_481691600,6907,0,TC,"[192.9999237060547, 712.0, 891.9998168945312, 820.0001831054688]",75492.11480710655,large,Q4,6.472210118820554,"[4,8)",0.9315551519393921,0.022726714611053467,TC,P5,1,1,1,1,0.6489772200584412,0.6489772200584412,0.774610161781311,0.6489772200584412,P5,0.804591178894043,0.009813087992370129,P5,1,1,1,1,1,final_tp
09002200121902201345383602K_1295242900_481691600,6907,1,MC,"[10.999292373657227, 620.0003051757812, 75.99974822998047, 638.0001831054688]",1170.000305119902,medium,Q1,3.611161032179309,"[2,4)",0.894420862197876,0.0037812592927366495,MC,P3,1,1,1,1,0.16082125902175903,0.16082125902175903,0.7808327078819275,0.16082125902175903,P3,0.7808327078819275,0.16082125902175903,P3,1,1,0,0,1,final_tp
09002200121902201345383602K_1295242900_481691600,6907,2,MC,"[832.9999389648438, 656.9999389648438, 895.0001220703125, 676.0003051757812]",1178.0261841490865,medium,Q1,3.263104637940007,"[2,4)",0.9026699662208557,0.6483111381530762,MC,P3,1,1,1,1,0.8837636709213257,0.8837636709213257,0.8936172127723694,0.8837636709213257,P3,0.8936172127723694,0.8837636709213257,P3,1,1,1,1,1,final_tp
09002200121902201410179042Q_1295063500_481772800,6908,0,AC,"[162.9998016357422, 690.0004272460938, 616.0, 894.0006103515625]",92412.1203003265,large,Q4,2.220587139724606,"[2,4)",0.929130494594574,0.0013536774786189198,AC,P5,1,1,1,1,0.5577449798583984,0.00760664651170373,0.5531849265098572,0.5577449798583984,P5,0.7988743185997009,0.00760664651170373,P5,1,1,1,1,1,final_tp
09002200121902201410179042Q_1295063500_481772800,6908,1,MC,"[706.9998168945312, 841.0, 836.0001831054688, 897.0004272460938]",7224.075622715056,medium,Q3,2.3035603932813884,"[2,4)",0.9567030668258667,0.7594225406646729,MC,P3,1,1,1,1,0.8821299076080322,0.8821299076080322,0.944782555103302,0.8821299076080322,P3,0.944782555103302,0.8821299076080322,P3,1,1,1,1,1,final_tp
09002200121902201412570032Q_1295084600_481789700,6909,0,AC,"[105.0005111694336, 537.9999389648438, 1024.0, 998.99951171875]",423658.3822633922,large,Q4,1.9934931961625402,"[1,2)",0.9369078874588013,0.09015423059463501,AC,P5,1,1,1,1,0.9625696539878845,0.9625696539878845,0.9280315041542053,0.9625696539878845,P5,0.9280315041542053,0.9625696539878845,P5,1,1,1,1,1,final_tp
09002200121902201432235892Q_1294978100_481859100,6910,0,AC,"[0.9998840689659119, 573.9996337890625, 1023.9994506835938, 1023.9996337890625]",460349.8077392578,large,Q4,2.2733323838975696,"[2,4)",0.9505530595779419,0.005871542263776064,AC,P5,1,1,1,1,0.9567364454269409,0.9567364454269409,0.9407841563224792,0.9567364454269409,P5,0.9407841563224792,0.9567364454269409,P5,1,1,1,1,1,final_tp
09002200121902201432235892Q_1294978100_481859100,6910,1,MC,"[277.0002136230469, 604.9996948242188, 319.0005798339844, 615.0001220703125]",420.0216066017747,small,Q1,4.19985718383614,"[4,8)",0.7746232151985168,0.0032557998783886433,MC,P3,1,1,1,1,0.37576353549957275,0.0032557998783886433,0.6055906414985657,0.37576353549957275,P3,0.7746232151985168,0.0032557998783886433,P3,1,1,1,1,1,final_tp
09002200121902201432235892Q_1294978100_481859100,6910,2,AC,"[1.0004425048828125, 640.0, 268.0002136230469, 824.00048828125]",49128.08544909954,large,Q4,1.4510817789312507,"[1,2)",0.745261013507843,0.00018448861374054104,LC,P4,1,0,0,0,0.0006670903530903161,0.0,0.4105594754219055,0.0010302994633093476,P5,0.4105594754219055,0.0010302994633093476,P5,0,0,0,0,0,final_localization_or_assignment
09002200121902201439153758K_1294416100_481278900,6911,0,AC,"[565.9996337890625, 625.00048828125, 1024.0, 1024.0]",182741.92248517275,large,Q4,1.1478719967301025,"[1,2)",0.9536224007606506,0.0003663542738649994,TP,P5,1,1,1,1,0.7175573110580444,0.6779634952545166,0.6666035652160645,0.7175573110580444,P5,0.919269323348999,0.0012628549011424184,P5,1,1,1,1,1,final_tp
09002200121902201440091038K_1294437300_481216800,6912,0,AC,"[1.00042724609375, 640.0, 364.000244140625, 1024.0]",139391.9296875,large,Q4,1.0578517732739527,"[1,2)",0.9949511289596558,0.1408238559961319,AC,P5,1,1,1,1,0.8852600455284119,0.8852600455284119,0.9783843755722046,0.8852600455284119,P5,0.9783843755722046,0.8852600455284119,P5,1,1,1,1,1,final_tp
09002200121902201441131138K_1294415900_481180400,6913,0,AC,"[329.0004577636719, 738.0003662109375, 1024.0, 1024.0]",198769.60583513975,large,Q4,2.430071334396684,"[2,4)",0.8956792950630188,0.5760533809661865,AC,P5,1,1,1,1,0.7061421871185303,0.7061421871185303,0.8732042908668518,0.7061421871185303,P5,0.8732042908668518,0.7061421871185303,P5,1,1,1,1,1,final_tp
09002200121902201441346728K_1294427100_481156200,6914,0,AC,"[1.0004425048828125, 584.9999389648438, 492.00030517578125, 851.0001831054688]",130606.08740231395,large,Q4,1.845862508570154,"[1,2)",0.8718986511230469,0.0011408536229282618,AC,P5,1,1,1,1,0.7008323073387146,0.7008323073387146,0.8202218413352966,0.7008323073387146,P5,0.8202218413352966,0.7008323073387146,P5,1,1,1,1,1,final_tp
09002200121902201443044762K_1295376400_481704600,6915,0,AC,"[242.0004119873047, 605.000244140625, 721.0, 884.0001831054688]",133640.85156252608,large,Q4,1.716844722372015,"[1,2)",0.7775859832763672,0.00031372977537103,AC,P5,1,1,1,1,0.844511866569519,0.844511866569519,0.7570567727088928,0.844511866569519,P5,0.7570567727088928,0.844511866569519,P5,1,1,1,1,1,final_tp
09002200121902201443044762K_1295376400_481704600,6915,1,P,"[456.9994201660156, 608.0, 500.9996032714844, 618.999755859375]",483.99127192795277,small,Q1,4.000105426700699,"[4,8)",0.5848801136016846,0.031559981405735016,P,P3,1,0,1,0,0.07527338713407516,0.0,0.4276930093765259,0.6236419677734375,P3,0.46017327904701233,0.008777648210525513,P3,0,0,0,0,0,nms_or_maxdet_loss
09002200121902201443044762K_1295376400_481704600,6915,2,AC,"[0.9999298453330994, 830.0001220703125, 219.0003204345703, 990.0001220703125]",34880.0634765625,large,Q4,1.3625024795532226,"[1,2)",0.9737279415130615,0.02347506210207939,AC,P4,1,1,1,1,0.9281404614448547,0.9281404614448547,0.9603065252304077,0.9281404614448547,P5,0.9603065252304077,0.9281404614448547,P5,1,1,1,1,1,final_tp
09002200121902201503222077F_1294361600_482244200,6916,0,AC,"[86.99958801269531, 623.0001220703125, 635.9996948242188, 884.0001831054688]",143289.0653686598,large,Q4,2.103448251670574,"[2,4)",0.7808641195297241,0.0004979762015864253,AC,P5,1,1,1,0,0.04447394609451294,0.0004979762015864253,0.4500553607940674,0.2406918853521347,P5,0.6645087003707886,0.00235558720305562,P5,1,0,0,0,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,0,TC,"[246.0001220703125, 613.0001831054688, 585.9999389648438, 637.0006713867188]",8160.161621004343,medium,Q3,14.166370821719935,"[8,16)",0.7643254399299622,0.4712708592414856,TC,P4,1,1,1,1,0.6263093948364258,0.5552454590797424,0.7311990857124329,0.6263093948364258,P4,0.7311990857124329,0.6263093948364258,P4,1,0,1,1,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,1,TC,"[618.0004272460938, 661.0001831054688, 945.0006103515625, 700.0003051757812]",12753.04705812782,large,Q3,8.384593835781514,"[8,16)",0.8193832635879517,0.07621519267559052,TC,P4,1,1,1,1,0.14310172200202942,0.09574642032384872,0.7094584703445435,0.14310172200202942,P4,0.8193832635879517,0.07621519267559052,P4,1,1,0,0,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,2,LC,"[581.9995727539062, 633.0005493164062, 741.9996337890625, 898.0004272460938]",42399.996643058956,large,Q4,1.6562486052518444,"[1,2)",0.870841920375824,0.0004300277796573937,LC,P4,1,1,1,1,0.9585739374160767,0.01949378103017807,0.5015383362770081,0.9585739374160767,P5,0.8248709440231323,0.01949378103017807,P4,1,1,1,1,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,3,TC,"[820.0001831054688, 892.0001831054688, 1024.0, 963.9998168945312]",14687.912109442055,large,Q3,2.833345201340746,"[2,4)",0.95329350233078,0.8706673383712769,TC,P4,1,1,1,1,0.9217877984046936,0.9217877984046936,0.9522175192832947,0.9217877984046936,P4,0.9522175192832947,0.9217877984046936,P4,1,1,1,1,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,4,LC,"[136.9993896484375, 678.0006713867188, 404.9996643066406, 963.0004272460938]",76380.01284783334,large,Q4,1.0634308349976593,"[1,2)",0.9471858739852905,0.1279589980840683,LC,P5,1,1,1,1,0.9187618494033813,0.9187618494033813,0.909891664981842,0.9187618494033813,P5,0.909891664981842,0.9187618494033813,P5,1,1,1,1,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,5,LC,"[0.9999298453330994, 560.9999389648438, 301.9996032714844, 658.9998779296875]",29497.94873048924,large,Q4,3.071427058894603,"[2,4)",0.9650776982307434,0.012226270511746407,LC,P4,1,1,1,1,0.8529840111732483,0.8529840111732483,0.9619306921958923,0.8529840111732483,P5,0.9619306921958923,0.8529840111732483,P5,1,1,1,1,1,final_tp
09002200121902201519127662K_1295343100_481619000,6917,6,LC,"[532.000244140625, 522.0004272460938, 562.0003662109375, 586.0004272460938]",1920.0078125,medium,Q2,2.1333246528130987,"[2,4)",0.8278125524520874,0.006642188876867294,LC,P3,1,1,1,1,0.0385814867913723,0.006642188876867294,0.6810457110404968,0.0385814867913723,P3,0.6810457110404968,0.0385814867913723,P3,1,0,0,0,1,final_tp
