image,gt_index,class,size,aspect_ratio,elongated,outcome,best_raw_iou,top_score_iou,P2_target_response,P2_ring_response,P2_contrast,P3_target_response,P3_ring_response,P3_contrast,P4_target_response,P4_ring_response,P4_contrast
09002200121902201101339642Q_1295256800_482077200,1,MC,small,1.2631592472904125,0,hit,0.8617736101150513,0.8061521053314209,0.6542518734931946,0.602316677570343,0.05193519592285156,1.346582055091858,0.5196624398231506,0.8269196152687073,1.5575438737869263,0.8042615056037903,0.753282368183136
09002200121902201101339642Q_1295256800_482077200,2,LC,medium,2.603766197273929,0,hit,0.9115194082260132,0.8762505054473877,0.5592759251594543,0.6078177690505981,-0.0485418438911438,0.6111233830451965,0.4934326112270355,0.11769077181816101,0.7866646647453308,0.5809640288352966,0.20570063591003418
09002200121902201101339642Q_1295256800_482077200,3,LC,small,2.3157576886753057,0,hit,0.7887500524520874,0.5557482838630676,0.659350574016571,0.5547625422477722,0.10458803176879883,0.8774698376655579,0.4889162480831146,0.38855358958244324,1.036669135093689,0.6854716539382935,0.3511974811553955
09002200121902201101339642Q_1295256800_482077200,4,LC,small,1.500021362565461,0,localization_error,0.4415734112262726,0.22893689572811127,0.6278649568557739,0.7228527069091797,-0.09498775005340576,0.6608083248138428,0.5562668442726135,0.10454148054122925,0.7130820155143738,0.6305949091911316,0.08248710632324219
09002200121902201101339642Q_1295256800_482077200,5,LC,small,3.4999415094627517,0,localization_error,0.47122955322265625,0.45786333084106445,0.7307880520820618,0.6419224143028259,0.08886563777923584,0.48517513275146484,0.49503085017204285,-0.009855717420578003,0.555451512336731,0.5152052640914917,0.04024624824523926
09002200121902201103385438K_1294682400_480922000,0,TC,large,6.57137952569506,1,hit,0.9039103984832764,0.7746793627738953,0.5313456058502197,0.6354421973228455,-0.10409659147262573,0.4878663122653961,0.4846824109554291,0.003183901309967041,0.5558019876480103,0.5589174628257751,-0.0031154751777648926
09002200121902201103385438K_1294682400_480922000,1,MC,medium,2.4615346092269363,0,hit,0.9365204572677612,0.8924459218978882,0.5781427621841431,0.5786458253860474,-0.0005030632019042969,0.7462595105171204,0.4436633288860321,0.30259618163108826,1.3009450435638428,0.5006740689277649,0.8002709746360779
09002200121902201121502577F_1294330000_482187800,0,P,medium,1.9166945001585238,0,hit,0.8457177877426147,0.6668160557746887,0.6394926905632019,0.5231068730354309,0.116385817527771,0.7128822803497314,0.5469393134117126,0.1659429669380188,1.0798554420471191,0.6518230438232422,0.42803239822387695
09002200121902201121502577F_1294330000_482187800,1,P,medium,1.2597531791912095,0,hit,0.8445379734039307,0.510503351688385,0.5973421931266785,0.5833180546760559,0.014024138450622559,0.6923338174819946,0.5030900835990906,0.18924373388290405,0.7787208557128906,0.6070426106452942,0.17167824506759644
09002200121902201121502577F_1294330000_482187800,2,TC,medium,5.971392199775043,1,hit,0.9470064043998718,0.9124504923820496,0.504979133605957,0.5026382803916931,0.002340853214263916,0.5318209528923035,0.5215843319892883,0.010236620903015137,0.6709763407707214,0.6331817507743835,0.03779458999633789
09002200121902201121502577F_1294330000_482187800,3,AC,large,1.2426201124685794,0,hit,0.92367023229599,0.8928714990615845,0.4964432716369629,0.6738755106925964,-0.17743223905563354,0.5030193328857422,0.5507155060768127,-0.04769617319107056,0.6358559727668762,0.5304567813873291,0.10539919137954712
09002200121902201121502577F_1294330000_482187800,4,P,small,2.631521801980071,0,hit,0.8189178109169006,0.800948441028595,0.7357553839683533,0.5104977488517761,0.22525763511657715,0.8375427722930908,0.5564442873001099,0.28109848499298096,0.8957606554031372,0.6448408961296082,0.25091975927352905
09002200121902201121502577F_1294330000_482187800,5,P,medium,1.5434748860568024,0,hit,0.9577246308326721,0.8908054828643799,0.5434173941612244,0.4924103319644928,0.05100706219673157,0.5867789387702942,0.5700592398643494,0.016719698905944824,0.9036067128181458,0.6903538107872009,0.21325290203094482
09002200121902201151041687F_1294233400_482015100,0,TC,large,20.03555484832896,1,hit,0.7500470280647278,0.3123684525489807,0.4897195100784302,0.5978031158447266,-0.10808360576629639,0.5027377009391785,0.5421915054321289,-0.03945380449295044,0.5639612674713135,0.670461118221283,-0.10649985074996948
09002200121902201151041687F_1294233400_482015100,1,LC,large,7.204497156332362,1,hit,0.8649365305900574,0.7576928734779358,0.6808155179023743,0.5551066994667053,0.12570881843566895,0.5268261432647705,0.4651673436164856,0.06165879964828491,0.6318638920783997,0.5682463645935059,0.0636175274848938
09002200121902201202442722Q_1295244100_481848100,0,TC,large,3.1606874663492874,0,localization_error,0.6301034092903137,0.3030300736427307,0.5440803170204163,0.5323895812034607,0.011690735816955566,0.5036409497261047,0.5003057718276978,0.0033351778984069824,0.6430581212043762,0.5645560622215271,0.07850205898284912
09002200121902201202442722Q_1295244100_481848100,1,LC,large,2.7631597827146113,0,hit,0.9591960310935974,0.8111375570297241,0.5119608044624329,0.5241813063621521,-0.012220501899719238,0.5609566569328308,0.4971769452095032,0.06377971172332764,0.5975162982940674,0.5414363741874695,0.0560799241065979
09002200121902201202442722Q_1295244100_481848100,2,LC,medium,1.7999703546111658,0,hit,0.7819817066192627,0.7703018188476562,0.4338313639163971,0.46689367294311523,-0.03306230902671814,0.5910105109214783,0.4843059480190277,0.10670456290245056,0.7702586650848389,0.557491660118103,0.21276700496673584
09002200121902201202442722Q_1295244100_481848100,3,P,medium,1.7407550891232353,0,hit,0.879096269607544,0.517486035823822,0.6239617466926575,0.5681799054145813,0.05578184127807617,0.6140812039375305,0.5153301954269409,0.0987510085105896,0.9386889338493347,0.5351921916007996,0.40349674224853516
09002200121902201202442722Q_1295244100_481848100,4,AC,large,1.0588194322524034,0,hit,0.9130999445915222,0.35562023520469666,0.5222046375274658,0.5233403444290161,-0.001135706901550293,0.5517335534095764,0.500238835811615,0.051494717597961426,0.6070560216903687,0.5869760513305664,0.020079970359802246
09002200121902201202442722Q_1295244100_481848100,5,TC,large,14.8529927080678,1,localization_error,0.43467265367507935,0.4079449772834778,0.5655806660652161,0.5358251929283142,0.029755473136901855,0.5798740386962891,0.5073744654655457,0.07249957323074341,0.5775521397590637,0.5851898193359375,-0.007637679576873779
09002200121902201345383602K_1295242900_481691600,0,TC,large,6.472210118820554,1,hit,0.9315551519393921,0.774610161781311,0.5559465885162354,0.6883741021156311,-0.13242751359939575,0.4425520896911621,0.5349283814430237,-0.09237629175186157,0.5882670283317566,0.5294525027275085,0.05881452560424805
09002200121902201345383602K_1295242900_481691600,1,MC,medium,3.611161032179309,0,hit,0.894420862197876,0.7808327078819275,0.5422576665878296,0.5935571789741516,-0.05129951238632202,0.6194843649864197,0.5114328265190125,0.10805153846740723,0.7920989394187927,0.5677456259727478,0.22435331344604492
09002200121902201345383602K_1295242900_481691600,2,MC,medium,3.263104637940007,0,hit,0.9026699662208557,0.8936172127723694,0.47937169671058655,0.453244686126709,0.026127010583877563,0.9362068176269531,0.5002590417861938,0.4359477758407593,1.1008344888687134,0.7266201376914978,0.3742143511772156
09002200121902201410179042Q_1295063500_481772800,0,AC,large,2.220587139724606,0,hit,0.929130494594574,0.5531849265098572,0.5087264180183411,0.6298252940177917,-0.12109887599945068,0.49504566192626953,0.5138462781906128,-0.01880061626434326,0.5553139448165894,0.5896766781806946,-0.034362733364105225
09002200121902201410179042Q_1295063500_481772800,1,MC,medium,2.3035603932813884,0,hit,0.9567030668258667,0.944782555103302,0.6329374313354492,0.5400487780570984,0.09288865327835083,0.5521654486656189,0.4713689982891083,0.08079645037651062,1.059458613395691,0.493500679731369,0.5659579336643219
09002200121902201412570032Q_1295084600_481789700,0,AC,large,1.9934931961625402,0,hit,0.9369078874588013,0.9280315041542053,0.5164371132850647,0.7252774238586426,-0.20884031057357788,0.465930312871933,0.5840796828269958,-0.11814936995506287,0.5858364105224609,0.5341631174087524,0.051673293113708496
09002200121902201432235892Q_1294978100_481859100,0,AC,large,2.2733323838975696,0,hit,0.9505530595779419,0.9407841563224792,0.5006436705589294,0.8012401461601257,-0.3005964756011963,0.48881542682647705,0.5727895498275757,-0.08397412300109863,0.6053009629249573,0.5322734713554382,0.07302749156951904
09002200121902201432235892Q_1294978100_481859100,1,MC,small,4.19985718383614,0,hit,0.7746232151985168,0.6055906414985657,0.5937932133674622,0.5575020909309387,0.03629112243652344,0.631062388420105,0.6175137758255005,0.013548612594604492,0.7087324261665344,0.6519582867622375,0.056774139404296875
09002200121902201432235892Q_1294978100_481859100,2,AC,large,1.4510817789312507,0,localization_error,0.745261013507843,0.4105594754219055,0.5484288334846497,0.7297319769859314,-0.18130314350128174,0.5036450624465942,0.5186471939086914,-0.015002131462097168,0.5564106702804565,0.5704676508903503,-0.014056980609893799
09002200121902201439153758K_1294416100_481278900,0,AC,large,1.1478719967301025,0,hit,0.9536224007606506,0.6666035652160645,0.6654306650161743,0.7050530910491943,-0.03962242603302002,0.5758690237998962,0.5355536937713623,0.040315330028533936,0.6365612149238586,0.5583341717720032,0.07822704315185547
09002200121902201440091038K_1294437300_481216800,0,AC,large,1.0578517732739527,0,hit,0.9949511289596558,0.9783843755722046,0.6910284757614136,0.7340657114982605,-0.043037235736846924,0.5647680163383484,0.5319945812225342,0.03277343511581421,0.721384584903717,0.538979709148407,0.18240487575531006
09002200121902201441131138K_1294415900_481180400,0,AC,large,2.430071334396684,0,hit,0.8956792950630188,0.8732042908668518,0.48272839188575745,0.6655768752098083,-0.1828484833240509,0.47013357281684875,0.5261475443840027,-0.05601397156715393,0.5668841004371643,0.5438408851623535,0.02304321527481079
09002200121902201441346728K_1294427100_481156200,0,AC,large,1.845862508570154,0,hit,0.8718986511230469,0.8202218413352966,0.564732551574707,0.6751132011413574,-0.11038064956665039,0.42411008477211,0.5292879939079285,-0.10517790913581848,0.5626476407051086,0.6518577933311462,-0.0892101526260376
09002200121902201443044762K_1295376400_481704600,0,AC,large,1.716844722372015,0,hit,0.7775859832763672,0.7570567727088928,0.5284233093261719,0.5441588759422302,-0.01573556661605835,0.5469323396682739,0.48845306038856506,0.05847927927970886,0.6556814908981323,0.5387935042381287,0.11688798666000366
09002200121902201443044762K_1295376400_481704600,1,P,small,4.000105426700699,0,localization_error,0.5848801136016846,0.4276930093765259,0.6466965079307556,0.4892958104610443,0.1574006974697113,0.7321168184280396,0.5518044233322144,0.1803123950958252,0.7859575152397156,0.6730054616928101,0.11295205354690552
09002200121902201443044762K_1295376400_481704600,2,AC,large,1.3625024795532226,0,hit,0.9737279415130615,0.9603065252304077,0.5549414157867432,0.6265616416931152,-0.07162022590637207,0.6165704727172852,0.5362669229507446,0.08030354976654053,0.6808242201805115,0.5444151163101196,0.13640910387039185
09002200121902201503222077F_1294361600_482244200,0,AC,large,2.103448251670574,0,hit,0.7808641195297241,0.4500553607940674,0.49119070172309875,0.6358423233032227,-0.1446516215801239,0.4828810691833496,0.5062620043754578,-0.023380935192108154,0.5909709930419922,0.5925104022026062,-0.0015394091606140137
09002200121902201519127662K_1295343100_481619000,0,TC,medium,14.166370821719935,1,hit,0.7643254399299622,0.7311990857124329,0.38224467635154724,0.4451726973056793,-0.06292802095413208,0.5467398166656494,0.5356284379959106,0.01111137866973877,0.7173946499824524,0.5397956967353821,0.1775989532470703
09002200121902201519127662K_1295343100_481619000,1,TC,large,8.384593835781514,1,hit,0.8193832635879517,0.7094584703445435,0.5776510238647461,0.5765212774276733,0.001129746437072754,0.5167815685272217,0.5479344129562378,-0.031152844429016113,0.6276261210441589,0.5271316766738892,0.10049444437026978
09002200121902201519127662K_1295343100_481619000,2,LC,large,1.6562486052518444,0,hit,0.870841920375824,0.5015383362770081,0.6524784564971924,0.639568030834198,0.012910425662994385,0.5863659977912903,0.5533936619758606,0.03297233581542969,0.5624983906745911,0.5499259829521179,0.012572407722473145
09002200121902201519127662K_1295343100_481619000,3,TC,large,2.833345201340746,0,hit,0.95329350233078,0.9522175192832947,0.5560070872306824,0.6972638964653015,-0.14125680923461914,0.5173559188842773,0.5936362147331238,-0.07628029584884644,0.7251823544502258,0.5334542393684387,0.1917281150817871
09002200121902201519127662K_1295343100_481619000,4,LC,large,1.0634308349976593,0,hit,0.9471858739852905,0.909891664981842,0.4376993477344513,0.5975985527038574,-0.15989920496940613,0.47763484716415405,0.5164147019386292,-0.0387798547744751,0.5625250339508057,0.5260043144226074,0.03652071952819824
09002200121902201519127662K_1295343100_481619000,5,LC,large,3.071427058894603,0,hit,0.9650776982307434,0.9619306921958923,0.5629536509513855,0.6398686766624451,-0.07691502571105957,0.4811026155948639,0.5778880715370178,-0.09678545594215393,0.5696328282356262,0.504208505153656,0.06542432308197021
09002200121902201519127662K_1295343100_481619000,6,LC,medium,2.1333246528130987,0,hit,0.8278125524520874,0.6810457110404968,0.7353063821792603,0.5490339398384094,0.18627244234085083,0.6467797160148621,0.49700021743774414,0.14977949857711792,0.7845391035079956,0.5831922292709351,0.20134687423706055
09002200121902201527566622K_1295442000_481646200,0,TC,medium,10.833075211392968,1,hit,0.8906534910202026,0.7624127268791199,0.5320644378662109,0.5799290537834167,-0.04786461591720581,0.48708561062812805,0.5452253222465515,-0.05813971161842346,0.6960347294807434,0.5586352944374084,0.13739943504333496
09002200121902201527566622K_1295442000_481646200,1,TC,large,2.8990945488142903,0,hit,0.9693689942359924,0.9359005093574524,0.49050065875053406,0.5968787670135498,-0.10637810826301575,0.5189838409423828,0.5074684023857117,0.011515438556671143,0.5886679291725159,0.56715327501297,0.0215146541595459
09002200121902201558235052Q_1295038300_482072000,0,AC,large,2.127963642685422,0,hit,0.9412983059883118,0.8887356519699097,0.5291366577148438,0.7279138565063477,-0.1987771987915039,0.5093058347702026,0.5625194311141968,-0.05321359634399414,0.5532347559928894,0.5797292590141296,-0.026494503021240234
09002200121902201623200162K_1295451000_481679500,0,LC,large,1.9487135814261394,0,hit,0.9793021082878113,0.11751057207584381,0.5337094664573669,0.6311722993850708,-0.09746283292770386,0.5583517551422119,0.5961129069328308,-0.037761151790618896,0.5647628307342529,0.549574077129364,0.015188753604888916
09002200121902201623200162K_1295451000_481679500,1,LC,large,1.928566460277214,0,hit,0.9585528373718262,0.9246152639389038,0.513611376285553,0.649960458278656,-0.13634908199310303,0.5225775837898254,0.5136778950691223,0.008899688720703125,0.5840262770652771,0.5584635138511658,0.025562763214111328
09002200121902201623200162K_1295451000_481679500,2,P,small,1.85716309830541,0,hit,0.796312689781189,0.7957510948181152,0.8224980235099792,0.4849759042263031,0.33752211928367615,1.0170879364013672,0.4686926305294037,0.5483953058719635,1.3412342071533203,0.8437429666519165,0.4974912405014038
09002200121902201623200162K_1295451000_481679500,3,LC,large,1.4166707841296506,0,hit,0.8651097416877747,0.8326622843742371,0.5097076892852783,0.4735698699951172,0.03613781929016113,0.5631066560745239,0.4910415709018707,0.0720650851726532,0.7031722664833069,0.6046223044395447,0.09854996204376221
09002200121902201624545932Q_1294969400_482116000,0,LC,large,1.799998256142194,0,hit,0.9713650345802307,0.9409231543540955,0.47856786847114563,0.5617745518684387,-0.08320668339729309,0.5350656509399414,0.5019990801811218,0.03306657075881958,0.5543901324272156,0.5244037508964539,0.02998638153076172
09002200121902201645557352Q_1295003900_482259200,0,TC,medium,11.587958425332543,1,hit,0.9018568992614746,0.8321572542190552,0.47149839997291565,0.6493908166885376,-0.17789241671562195,0.5052706599235535,0.5562235713005066,-0.050952911376953125,0.6976737976074219,0.6844789981842041,0.013194799423217773
09002200121902210901080252K_1295494600_480828800,0,P,medium,1.264706885533128,0,hit,0.8185956478118896,0.7106478810310364,0.8322554230690002,0.6589637994766235,0.1732916235923767,0.719445526599884,0.5654274821281433,0.15401804447174072,1.2763612270355225,0.6882132887840271,0.5881479382514954
09002200121902210901080252K_1295494600_480828800,1,P,medium,1.1212010801213288,0,hit,0.8561872243881226,0.633892297744751,0.7100217938423157,0.6149992346763611,0.09502255916595459,0.6951720714569092,0.4948071539402008,0.20036491751670837,1.070475697517395,0.6511832475662231,0.4192924499511719
09002200121902210901080252K_1295494600_480828800,2,P,small,1.1538457926812091,0,localization_error,0.37967449426651,0.3347540497779846,0.6053490042686462,0.5703901648521423,0.034958839416503906,0.695037305355072,0.5449042320251465,0.15013307332992554,0.8967292904853821,0.7625666856765747,0.13416260480880737
09002200121902210901080252K_1295494600_480828800,3,P,small,1.0000174386160714,0,localization_error,0.40291067957878113,0.36682596802711487,0.7371269464492798,0.5407776832580566,0.19634926319122314,0.7656691670417786,0.703689694404602,0.061979472637176514,0.4377503991127014,0.46006256341934204,-0.022312164306640625
09002200121902210904001912K_1295557300_480880300,0,TC,large,4.706874198918632,0,hit,0.9907774329185486,0.9425351023674011,0.443530410528183,0.5505926012992859,-0.1070621907711029,0.528971254825592,0.4971984028816223,0.03177285194396973,0.6932183504104614,0.4782089293003082,0.2150094211101532
09002200121902210904001912K_1295557300_480880300,1,TC,large,4.421028454314968,0,hit,0.952887773513794,0.9357656240463257,0.6116722822189331,0.6535763144493103,-0.0419040322303772,0.5388985872268677,0.5329794883728027,0.005919098854064941,0.6383287906646729,0.5513491630554199,0.08697962760925293
09002200121902211013400442K_1295349100_481295900,0,TC,medium,6.652119627953879,1,hit,0.6262011528015137,0.4800786077976227,0.5210609436035156,0.5324474573135376,-0.011386513710021973,0.45182016491889954,0.46909257769584656,-0.01727241277694702,0.6576393246650696,0.5936586260795593,0.06398069858551025
09002200121902211013400442K_1295349100_481295900,1,MC,small,2.8332536505724444,0,hit,0.6890480518341064,0.5376067757606506,0.6146073937416077,0.5402052998542786,0.0744020938873291,0.61372309923172,0.5850973725318909,0.0286257266998291,0.5445401072502136,0.6018477082252502,-0.05730760097503662
09002200121902211013400442K_1295349100_481295900,2,P,small,1.8181972034180447,0,localization_error,0.3991873860359192,0.3991873860359192,0.5332250595092773,0.48849716782569885,0.04472789168357849,0.5982611775398254,0.5449339151382446,0.05332726240158081,0.7509510517120361,0.6967346668243408,0.05421638488769531
09002200121902211355283957F_1294521900_482317100,0,AC,large,1.2300642723504576,0,hit,0.838496744632721,0.1077779084444046,0.5457823872566223,0.7254618406295776,-0.17967945337295532,0.408558189868927,0.5607354044914246,-0.15217721462249756,0.532990574836731,0.5630967020988464,-0.03010612726211548
09002200121902211355283957F_1294521900_482317100,1,TC,medium,2.5651985558608774,0,hit,0.9245830178260803,0.8785251379013062,0.5632092356681824,0.722366213798523,-0.15915697813034058,0.5455555319786072,0.5546242594718933,-0.009068727493286133,0.6681076288223267,0.5927266478538513,0.07538098096847534
09002200121902211355283957F_1294521900_482317100,2,P,small,1.8260931869205008,0,hit,0.889983057975769,0.876167893409729,0.8044605255126953,0.5659868121147156,0.23847371339797974,1.0692261457443237,0.6140635013580322,0.4551626443862915,1.0091314315795898,0.8258855938911438,0.18324583768844604
09002200121902211355283957F_1294521900_482317100,3,LC,medium,1.3333395499252072,0,hit,0.9046449065208435,0.7234159111976624,0.6987072825431824,0.5136814117431641,0.1850258708000183,0.7040482759475708,0.48470231890678406,0.21934595704078674,0.8254413604736328,0.5849012732505798,0.24054008722305298
09002200121902211355283957F_1294521900_482317100,4,TC,small,5.699785164117525,1,localization_error,0.23825755715370178,0.1856963038444519,0.7288539409637451,0.5737556219100952,0.1550983190536499,0.6115222573280334,0.6651529669761658,-0.053630709648132324,1.3361639976501465,0.9350566267967224,0.4011073708534241
09002200121902211355283957F_1294521900_482317100,5,LC,medium,1.3928493578285626,0,localization_error,0.5363680124282837,0.1559092402458191,0.6891613006591797,0.49475470185279846,0.19440659880638123,0.8355444073677063,0.5339857339859009,0.3015586733818054,0.71238774061203,0.6394274830818176,0.0729602575302124
09002200121902211445329982K_1295674600_481628700,0,LC,large,3.1738991596638657,0,hit,0.9126601219177246,0.8829190135002136,0.5961058735847473,0.6743224263191223,-0.078216552734375,0.6058378219604492,0.5795470476150513,0.02629077434539795,0.6591858863830566,0.5684891939163208,0.09069669246673584
09002200121902211445329982K_1295674600_481628700,1,LC,large,1.606737188609049,0,hit,0.8756251335144043,0.8120349049568176,0.4354487955570221,0.4895828664302826,-0.0541340708732605,0.6050206422805786,0.41797399520874023,0.18704664707183838,0.5887349247932434,0.5381847620010376,0.05055016279220581
09002200121902211449195742K_1295725700_481628500,0,TC,large,9.12939362736439,1,hit,0.9331549406051636,0.8529544472694397,0.47959938645362854,0.6253200769424438,-0.1457206904888153,0.4926914572715759,0.5081110000610352,-0.015419542789459229,0.6286106109619141,0.5333749055862427,0.09523570537567139
09002200121902211511293947N_1294958800_483232500,0,TC,medium,2.033331417515391,0,hit,0.9578063488006592,0.8056383728981018,0.5114769339561462,0.6815165281295776,-0.1700395941734314,0.5075448155403137,0.5167051553726196,-0.009160339832305908,0.608819842338562,0.53607577085495,0.07274407148361206
09002200121902211511293947N_1294958800_483232500,1,LC,large,1.1315841745307516,0,hit,0.9288290739059448,0.8498848676681519,0.5628047585487366,0.5216827392578125,0.04112201929092407,0.5054212212562561,0.47123461961746216,0.034186601638793945,0.6667864918708801,0.5710365772247314,0.09574991464614868
09002200121902211511293947N_1294958800_483232500,2,P,small,3.1819137720563755,0,hit,0.8188037872314453,0.7829150557518005,0.7132986187934875,0.5568985342979431,0.15640008449554443,0.7723336815834045,0.544017493724823,0.22831618785858154,1.2815099954605103,0.8191822171211243,0.462327778339386
09002200121902211527093477F_1294623400_482245000,0,AC,large,1.2387108968534377,0,hit,0.7583345174789429,0.16141025722026825,0.5557916164398193,0.6678170561790466,-0.1120254397392273,0.5107619166374207,0.6234179139137268,-0.11265599727630615,0.6110191345214844,0.627866268157959,-0.01684713363647461
09002200121902211527093477F_1294623400_482245000,1,AC,large,1.0784876396886927,0,hit,0.865731954574585,0.8422447443008423,0.6783484220504761,0.683748185634613,-0.005399763584136963,0.5647203922271729,0.5575317740440369,0.007188618183135986,0.6452569961547852,0.6205404996871948,0.024716496467590332
09002200121902211601452912K_1295609500_481370500,0,AC,large,1.9352072244609126,0,hit,0.9229866862297058,0.8871898055076599,0.5138033032417297,0.8022283911705017,-0.288425087928772,0.45581477880477905,0.5528962016105652,-0.09708142280578613,0.5210695266723633,0.5478024482727051,-0.026732921600341797
09002200121902221039493232Q_1295156100_481693900,0,AC,large,1.0028829889579967,0,hit,0.9354682564735413,0.9261342287063599,0.4878334403038025,0.7032607197761536,-0.21542727947235107,0.45758241415023804,0.5584461688995361,-0.1008637547492981,0.6358829140663147,0.5648788809776306,0.07100403308868408
09002200121902221135420278K_1294100700_481578600,0,P,medium,2.1304363978929772,0,hit,0.8835588693618774,0.8441107869148254,0.6500727534294128,0.5072638392448425,0.1428089141845703,0.774027943611145,0.5310931205749512,0.24293482303619385,0.8645517826080322,0.6959023475646973,0.16864943504333496
09002200121902221135420278K_1294100700_481578600,1,TC,medium,23.249534616401846,1,hit,0.8548986911773682,0.8548986911773682,0.6303651928901672,0.46597394347190857,0.16439124941825867,0.6044965386390686,0.5055543184280396,0.09894222021102905,0.6497811079025269,0.6315324306488037,0.018248677253723145
09002200121902221135420278K_1294100700_481578600,2,TC,small,13.375899376635664,1,hit,0.7162352204322815,0.6996020078659058,0.4822600185871124,0.5434663891792297,-0.06120637059211731,0.652478039264679,0.5276841521263123,0.1247938871383667,0.8022467494010925,0.6524774432182312,0.14976930618286133
09002200121902221238214302Q_1295130200_481854800,0,AC,large,1.594007570365147,0,hit,0.9719607830047607,0.8467913269996643,0.4843851625919342,0.667789876461029,-0.18340471386909485,0.46196630597114563,0.5215581059455872,-0.05959179997444153,0.5860893726348877,0.5725452899932861,0.013544082641601562
09002200121902221238366692Q_1295114400_481855800,0,AC,large,1.1098397010759082,0,hit,0.9821842312812805,0.97220379114151,0.4378521144390106,0.6620185971260071,-0.22416648268699646,0.5319963097572327,0.5056970119476318,0.02629929780960083,0.6853313446044922,0.5919991135597229,0.09333223104476929
09002200121902221258535662Q_1294890200_481927100,0,AC,large,2.142855934987791,0,hit,0.9763426780700684,0.398184210062027,0.47735849022865295,0.7276867628097534,-0.25032827258110046,0.4851243793964386,0.5905923247337341,-0.10546794533729553,0.6371133923530579,0.5503450632095337,0.08676832914352417
09002200121902221307252858K_1294021500_481728400,0,AC,large,2.330295154336916,0,hit,0.9758754372596741,0.9691264629364014,0.5449334383010864,0.7103449702262878,-0.16541153192520142,0.5125247240066528,0.5213614702224731,-0.008836746215820312,0.5421696901321411,0.5300969481468201,0.012072741985321045
09002200121902221308173568K_1294036200_481693800,0,AC,large,1.4548276833751896,0,hit,0.8023875951766968,0.5966757535934448,0.45574888586997986,0.5472888946533203,-0.09154000878334045,0.4427635967731476,0.5238293409347534,-0.08106574416160583,0.6179259419441223,0.5603002905845642,0.057625651359558105
09002200121902221317057892Q_1295094300_481915000,0,TC,large,16.360156105040087,1,hit,0.9388620853424072,0.9313169717788696,0.5883159637451172,0.7026270627975464,-0.1143110990524292,0.5258165001869202,0.5675117373466492,-0.041695237159729004,0.7499876022338867,0.590167224407196,0.15982037782669067
09002200121902221317546132Q_1295092400_481915400,0,TC,medium,5.12507095445182,1,hit,0.9721048474311829,0.9660162329673767,0.5641345381736755,0.5587572455406189,0.005377292633056641,0.5427136421203613,0.47662481665611267,0.06608882546424866,0.8347318768501282,0.5670081973075867,0.2677236795425415
09002200121902221317546132Q_1295092400_481915400,1,TC,large,7.5475335508294155,1,hit,0.8768340349197388,0.7525430917739868,0.608386754989624,0.5920916795730591,0.01629507541656494,0.5734585523605347,0.5068562626838684,0.06660228967666626,0.6987664103507996,0.5404458045959473,0.1583206057548523
09002200121902221317546132Q_1295092400_481915400,2,TC,large,2.670898721189683,0,hit,0.9882601499557495,0.9682785272598267,0.5455275774002075,0.5339049696922302,0.011622607707977295,0.5533650517463684,0.5598319172859192,-0.006466865539550781,0.7733252644538879,0.5440314412117004,0.2292938232421875
09002200121902221340586942Q_1295189400_481997100,0,AC,large,2.144655113311165,0,hit,0.9876360893249512,0.9745267033576965,0.5283675789833069,0.6986686587333679,-0.17030107975006104,0.48360320925712585,0.527122437953949,-0.04351922869682312,0.557402491569519,0.5422452092170715,0.01515728235244751
09002200121902221409534072Q_1294968100_482153100,0,LP,large,1.9385964090399612,0,hit,0.9323837161064148,0.9212998151779175,0.5998932123184204,0.5728095769882202,0.027083635330200195,0.4770418703556061,0.5022801756858826,-0.02523830533027649,0.6777529120445251,0.5458205938339233,0.1319323182106018
09002200121902221417230942Q_1294972800_482353900,0,AC,large,1.7333318112223735,0,hit,0.8798897862434387,0.8121853470802307,0.5885007977485657,0.6339184045791626,-0.045417606830596924,0.4787473678588867,0.5468451380729675,-0.06809777021408081,0.6822500824928284,0.6026261448860168,0.07962393760681152
09002200121902221512439482Q_1294946100_481997500,0,AC,large,2.190136035269709,0,hit,0.8523086309432983,0.8147882223129272,0.5147396922111511,0.6204118132591248,-0.10567212104797363,0.504159688949585,0.5283185243606567,-0.024158835411071777,0.7468876242637634,0.5879695415496826,0.1589180827140808
09002200121902221512439482Q_1294946100_481997500,1,MC,medium,3.222264419653454,0,hit,0.852635383605957,0.840019702911377,0.6857892274856567,0.6074799299240112,0.07830929756164551,0.8416404128074646,0.6127509474754333,0.22888946533203125,1.2699904441833496,0.8315936923027039,0.43839675188064575
09002200121902221512439482Q_1294946100_481997500,2,P,small,2.8234447252778816,0,hit,0.9532243013381958,0.8843164443969727,0.7528172731399536,0.4613097310066223,0.2915075421333313,1.072888970375061,0.4214930534362793,0.6513959169387817,0.9655855894088745,0.6248182654380798,0.3407673239707947
09002200121902221512439482Q_1294946100_481997500,3,MC,medium,3.2856862596928513,0,hit,0.9055562615394592,0.8693214654922485,0.615349292755127,0.5511956214904785,0.06415367126464844,1.058382511138916,0.7200570702552795,0.3383254408836365,1.3202763795852661,0.798934280872345,0.5213420987129211
